,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
5071,12%,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,6/1/2010,"A light, crisp, grassy wine, with the freshest grapefruit acidity and a texture of tight apple skins.",,Continent Wines Inc,Château Grand Jean 2008  Bordeaux Blanc,$12, Bordeaux,85,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2008,Château Grand Jean
5072,13%,"Navarra, Northern Spain, Spain",750 ml,White, Spain,6/1/2010,"Light, floral and almondy, with hints of pear, apple and buttercup on the nose. More creamy and soft than acidic, with pear and vanilla flavors. The finish holds steady for a while, and overall the wine is likable. 75% Viura and 25% Chardonnay.",,Fine Estates From Spain,Vega Sindoa 2008 White (Navarra),$8, Northern Spain,85,Navarra,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],White Blend,2008,Vega Sindoa
5073,12.5%,"Vino de la Tierra de Castilla y León, Northern Spain, Spain",750 ml,White, Spain,6/1/2010,"Dry and not all that fruity up front, with a blast of oak. The palate shows weight and bold acidity, which pumps up the lemon, apple and pineapple flavors. A bit sour, scouring and sharp, but also cleansing and fresh. Blunt white wine.",Cuesta Del Aire,HAB North America,Storks' Tower 2008 Cuesta Del Aire Sauvignon Blanc-Verdejo (Vino de la Tierra de Castilla y León),$15, Northern Spain,85,Vino de la Tierra de Castilla y León,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Sauvignon Blanc-Verdejo, White Blend",2008,Storks' Tower
5074,13.5%,"Vino de la Tierra de Castilla y León, Northern Spain, Spain",750 ml,White, Spain,6/1/2010,"A barrel-heavy blend of Sauvignon Blanc and Verdejo? That's what this is, so expect popcorn and bland white fruit along with plenty of acidity. On one hand, it's an angular, sour wine that makes you wonder; on the other hand, it blends toast, butter, baked apple and lemon into a nutty whole that's not bad. Has both merits and faults.",Tríptico,HAB North America,Storks' Tower 2008 Tríptico Verdejo-Sauvignon Blanc (Vino de la Tierra de Castilla y León),$25, Northern Spain,85,Vino de la Tierra de Castilla y León,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Verdejo-Sauvignon Blanc, White Blend",2008,Storks' Tower
5075,13%,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,6/1/2010,"Very fresh grassy aromas mark this Sauvignon Blanc-dominated wine. It has the crispest of lemon zest, grapefruit and apricot, the whole wine tight, mineral and fruity.",,Aliane Wines,Château de Rouquette 2008  Bordeaux Blanc,$17, Bordeaux,85,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2008,Château de Rouquette
5076,12.5%,"Uclés, Central Spain, Spain",750 ml,White, Spain,6/1/2010,"Neutral, clean, good white wine for the money. The nose features green apple and lemon, and the low-octane body shows brine, citrus fruit flavors and pithy notes. White grapefruit and orange flavors carry the simple finish to a good ending.",Mesta,The Winebow Group LLC,Bodegas Fontana 2008 Mesta Macabeo-Moscatel (Uclés),$7, Central Spain,85,Uclés,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Macabeo-Moscatel, White Blend",2008,Bodegas Fontana
5077,12%,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,6/1/2010,"Soft, open fruit flavors are of pear and peach, shot through with acidity. The texture is dense, but there is also an attractive limpidity to the wine.",,Diageo Chateau & Estate Wines,Barton & Guestier 2008  Bordeaux Blanc,N/A, Bordeaux,84,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2008,Barton & Guestier
5078,12%,"Vino de la Tierra Contraviesa Alpujarra, Andalucia, Spain",750 ml,White, Spain,6/1/2010,"Ripe apple and nutty aromas suggest some light oak, while the palate is wet at first and then more drawn and dry as it moves along. Flavors of apple and spice are mildly alluring, while the finish is chunky and broad. Made from the uncommon Vijiriega grape and hails from Granada.",Veleta Vijiriega,JNJ International Inc,Dominio Buenavista 2008 Veleta Vijiriega White (Vino de la Tierra Contraviesa Alpujarra),$9, Andalucia,84,Vino de la Tierra Contraviesa Alpujarra,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],White Blend,2008,Dominio Buenavista
5079,12.5%,"Tierra de Castilla, Central Spain, Spain",750 ml,White, Spain,6/1/2010,"For $7 this white blend from central Spain does about as well as can be hoped for. Transparent in color, with aromas of children's vitamin and apple, it's nothing special but it is wet, drinkable and tasty. Flavors of green apple and citrus lead to a dry, quick finish.",Protocolo,Fine Estates From Spain,Dominio de Eguren 2008 Protocolo White (Tierra de Castilla),$7, Central Spain,84,Tierra de Castilla,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],White Blend,2008,Dominio de Eguren
5080,12.5%,"Vino de la Tierra de Castilla y León, Northern Spain, Spain",750 ml,White, Spain,6/1/2010,"A bit jumbled early on, and then more open and minerally. The palate is chunky but hollow, with melon and green fruit flavors. Finishes with a touch of citrus and a soft, quick fade. Bland but easy to drink.",,HAB North America,Storks' Tower 2008 Sauvignon Blanc-Verdejo (Vino de la Tierra de Castilla y León),$10, Northern Spain,84,Vino de la Tierra de Castilla y León,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Sauvignon Blanc-Verdejo, White Blend",2008,Storks' Tower
5081,12%,"Vino de la Tierra de Castilla, Central Spain, Spain",750 ml,White, Spain,6/1/2010,"Same score as the prior year, and pretty much the same wine. It's dusty and slightly burnt in aromas and flavors, with banana, peach and pithy bitterness extending onto the finish. Mouthfeel is the best part; otherwise it struggles to make the cut.",Sauvignon Blanc-Macabeo,"Spanish Vines, Inc",Spanish Vines 2008 Sauvignon Blanc-Macabeo White (Vino de la Tierra de Castilla),$10, Central Spain,83,Vino de la Tierra de Castilla,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],White Blend,2008,Spanish Vines
5082,12.5%,"Campo de Borja, Northern Spain, Spain",750 ml,White, Spain,6/1/2010,"Banana and green herb aromas make for a challenging nose. The palate has verve and acidity but its flavors of dull white fruits, melon and peach are jumbled. A clumsy mishmash of a wine; 80% Macabeo (Viura) and 20% Chardonnay.",Macabeo-Chardonnay,The Artisan Collection,Quo 2008 Macabeo-Chardonnay White (Campo de Borja),$10, Northern Spain,83,Campo de Borja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],White Blend,2008,Quo
5083,12.5%,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,6/1/2010,"Soft pear and apricot flavors over acidity make this initially attractive. Then an awkward toffee apple element creeps in, and leaves a wine that is mushy and soft.",L de Lagarde,"Natural Merchants, Inc",Château de Lagarde 2008 L de Lagarde  (Bordeaux Blanc),$14, Bordeaux,83,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2008,Château de Lagarde
5084,12.5%,"Navarra, Northern Spain, Spain",750 ml,White, Spain,6/1/2010,"Aromas of mealy melon, pineapple juice and warm radiator dust do nothing to distinguish this Viura-led white. The palate is clipped and tangy, with citrus flavors leading to a pithy, orange-peel finish.",Viura-Chardonnay,Grapes of Spain,No Time 2008 Viura-Chardonnay White (Navarra),$11, Northern Spain,82,Navarra,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],White Blend,2008,No Time
5085,13%,"Somontano, Northern Spain, Spain",750 ml,White, Spain,6/1/2010,"Hard and oily smelling, with an acrid overtone. The palate is grating and tastes of bitter, pithy citrus, while the finish is equally bitter, with grapefruit pith lasting too long. Expensive for what you get.",Clarión,San Francisco Wine Exchange,Viñas del Vero 2008 Clarión White (Somontano),$20, Northern Spain,82,Somontano,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],White Blend,2008,Viñas del Vero
5086,13%,"Cheverny, Loire Valley, France",750 ml,White, France,5/1/2010,"Initially soft, with almond cream texture, this wine then comes in with some steely acidity, a tight texture, stony almost. The fruit is green apple and lychee, crisp but with some weight behind it.",,MROI LLC,Domaine le Portail 2008 Sauvignon Blanc-Chardonnay (Cheverny),$10, Loire Valley,88,Cheverny,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Sauvignon Blanc-Chardonnay, White Blend",2008,Domaine le Portail
5087,14.5%,"Pessac-Léognan, Bordeaux, France",750 ml,White, France,4/1/2010,"It is easy to be seduced by the opulence of this wine. But underneath the ripe surface, there is a complex wine, full of tight, structured yellow fruits, spice from wood and acidity bursting to get out. It needs at least another four years for its real grandeur to be apparent.",,Château Malartic-Lagravière,Château Malartic-Lagravière 2007  Pessac-Léognan,$70, Bordeaux,94,Pessac-Léognan,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2007,Château Malartic-Lagravière
5088,N/A,"Pessac-Léognan, Bordeaux, France",750 ml,White, France,4/1/2010,"A ripe wine, with a delicious citrus and pear character, sweet fruits and an edge of spice. Pineapple acidity gives both richness and freshness. The wine has both balance and final acidity.",,Château Haut-Brion,Château Laville Haut-Brion 2007  Pessac-Léognan,$580, Bordeaux,93,Pessac-Léognan,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2007,Château Laville Haut-Brion
5089,12.5%,"Graves, Bordeaux, France",750 ml,White, France,4/1/2010,"A subtly wood aged wine, the white fruit flavor giving an extra dimension with a touch of honey. It has all the direct, delicious fruit of 2007, the wine then rounded out with nutmeg and soft acidity.",Cuvée Julien,Wine Traditions,Château Magneau 2007 Cuvée Julien  (Graves),$21, Bordeaux,90,Graves,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2007,Château Magneau
5090,12.5%,"Ilias, Greece",750 ml,White, Greece,4/1/2010,"This refreshing, lively wine starts with a nose of citrus--grapefruit, lemon--and on the palate offers crisp but complex citrus flavors. Balanced and elegant, with a delicate touch. A great seafood sip.",Kallisto,Athenee Importers,Mercouri Estate 2008 Kallisto White (Ilias),$20,Ilias,89,,Susan Kostrzewa,@suskostrzewa,,Not rated yet [Add Your Review],White Blend,2008,Mercouri Estate
5091,12.5%,"Graves, Bordeaux, France",750 ml,White, France,4/1/2010,"Rich and round, this is a smooth, creamy wine, its fresh peach fruit flavors touched by lime acidity and sweet apples. There is an attractive light perfume from the Muscadelle in the blend.",,Wine Traditions,Château Magneau 2007  Graves,$14, Bordeaux,89,Graves,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2007,Château Magneau
5092,12.5%,"Cephalonia, Greece",750 ml,White, Greece,4/1/2010,"Fresh, fruity and flirty, this white offers vanilla, fresh fruit and minerals on the nose and on the palate, a lovely balance of citrus, spice and flowers. Vibrant and layered, with a minerally, cheerful finish.",Aspro Classic,Athenee Importers,Gentilini 2008 Aspro Classic White (Cephalonia),$15,Cephalonia,89,,Susan Kostrzewa,@suskostrzewa,,Not rated yet [Add Your Review],White Blend,2008,Gentilini
5093,12.5%,"Rioja, Northern Spain, Spain",750 ml,White, Spain,4/1/2010,"Having never tried this Viura-Malvasia blend before, we say it's nicely done. The nose rings of baked apple and deftly applied oak, while the palate is fresh but also deep and textured. Flavors of apple and pear are accented by vanilla and toast, and overall it's composed and shows character. Drink now through 2012. Only 250 cases made.",1894,HAB North America,Cosme Palacio y Hermanos 2007 1894 White (Rioja),$50, Northern Spain,89,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],White Blend,2007,Cosme Palacio y Hermanos
5094,13%,"Atalanti Valley, Greece",750 ml,White, Greece,4/1/2010,"This unfolding white offers lemon and oaky spice on the nose and palate, with rounded, silky flavors and a spicy finish. A bit bigger and richer, it can handle bigger dishes—think lobster, oysters, cream dishes.",Laas,Athenee Importers,Hatzi Michalis 2008 Laas White (Atalanti Valley),$24,Atalanti Valley,88,,Susan Kostrzewa,@suskostrzewa,,Not rated yet [Add Your Review],White Blend,2008,Hatzi Michalis
5095,13.5%,"Costières de Nîmes, Rhône Valley, France",750 ml,White, France,4/1/2010,"Importer Bobby Kacher has a seemingly limitless portfolio of bargains from the south of France, and this one boasts an intriguing nose of pear, honey and star anise. It's more focused and crisp than many wines from this region, turning citrusy on the finish. Drink now-2012.",,Robert Kacher Selections,Domaine de la Petite Cassagne 2008 White (Costières de Nîmes),$13, Rhône Valley,88,Costières de Nîmes,Joe Czerwinski,,,Not rated yet [Add Your Review],White Blend,2008,Domaine de la Petite Cassagne
5096,13%,"Pangeon, Greece",750 ml,White, Greece,4/1/2010,"Lemon, orange and spice start this intriguing white from Biblio Chora. On the palate, it has richness, but the crisp citrus character keeps it balanced and clean. An elegant but robust wine with lingering character.",Ovilos,Angel's Share Wines,Estate Biblia Chora 2007 Ovilos White (Pangeon),$45,Pangeon,88,,Susan Kostrzewa,@suskostrzewa,,Not rated yet [Add Your Review],White Blend,2007,Estate Biblia Chora
5097,12.5%,"Atalanti Valley, Greece",750 ml,White, Greece,4/1/2010,"A sophisticated, delicate nose of fresh flowers, peach, lemon and spice leads this attractive wine from Greece. On the palate, crisp flavors of lemon, minerals and spice dominate. Refreshing and clean, it will pair well with Asian food, seafood, salads.",Veriki,Athenee Importers,Hatzi Michalis 2008 Veriki White (Atalanti Valley),$22,Atalanti Valley,87,,Susan Kostrzewa,@suskostrzewa,,Not rated yet [Add Your Review],White Blend,2008,Hatzi Michalis
5098,12%,"Ismarikos, Greece",750 ml,White, Greece,4/1/2010,"A lovely, aromatic nose of flowers, fresh white fruits and citrus leads this delicate white. Crisp acidity and a touch of richness give the wine both complexity and a food-friendly edge. Pair with richer seafood dishes or enjoy this one alone.",Kanenas Maronia Vineyards,"Fantis Imports, Inc",Tsantali 2008 Kanenas Maronia Vineyards White (Ismarikos),$23,Ismarikos,87,,Susan Kostrzewa,@suskostrzewa,,Not rated yet [Add Your Review],White Blend,2008,Tsantali
5099,12.5%,"Graves, Bordeaux, France",750 ml,White, France,4/1/2010,"One of three properties owned by the Ardurats family of Château Magneau, this is a light, all-fruit wine, its fresh structure soft and open. The pear flavors go along with lime zest and juicy herbaceous acidity.",,"Fruit of the Vines, Inc",Chateau Coustaut 2007  Graves,N/A, Bordeaux,87,Graves,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2007,Chateau Coustaut
5100,12.6%,"Pisatis, Greece",750 ml,White, Greece,4/1/2010,"This wine has a touch of weight on the nose and palate—a result of the Viognier and Roditis in the blend. Fresh flowers and citrus on the nose lead into minerals, spice and exotic fruit on the palate. The wine is medium-bodied but maintains acidity.",Folói,Athenee Importers,Mercouri Estate 2008 Folói White (Pisatis),$14,Pisatis,87,,Susan Kostrzewa,@suskostrzewa,,Not rated yet [Add Your Review],White Blend,2008,Mercouri Estate
