,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
4381,13.5%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"The name reflects the number of days the wine spent in oak, and for sure there's no shortage of bacon, mocha and vanilla on the nose. This is a ripe, big-boned wine that's chewy but also a little tannic, acidic and scratchy. It's not 100% in harmony, but what's here is very good and succulent. There's always a fine line between what's good and excellent, and this wine straddles that line.",409,Luneau USA Inc,Condado de Oriza 2004 409  (Ribera del Duero),$79, Northern Spain,89,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2004,Condado de Oriza
4382,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"Big and full, but not over the top and definitely not modern or overoaked. The bouquet shows leather, brett, fine-grained wood and subtle dark-fruit aromas. The palate is texturally smooth, with mushroom and cola flavors accenting primary blackberry and plum. Ripe, ready and interesting. Good into 2011.",,The Winebow Group LLC,Convento San Francisco 2004  Ribera del Duero,$39, Northern Spain,89,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2004,Convento San Francisco
4383,15%,"Toro, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"Looking to get buried by an avalanche of concentrated, jammy fruit? This will do that. It's a willing and ready example of young Toro, unrestrained, hot and heavy. The sweet berry fruit is a little sassy with alcohol, but that's what you expect from this rugged region. Tastes good and potent, but definitely on the candied side.",Dehesa Gago,Vintus LLC,Telmo Rodríguez 2006 Dehesa Gago  (Toro),$17, Northern Spain,88,Toro,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tinta de Toro, Tempranillo",2006,Telmo Rodríguez
4384,13.7%,"Cigales, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"A little bit stewy, but this is still a serious, higher-end effort from Cigales that shows nice licorice and tobacco aromas. Velvety and tight on the palate, with restrained raspberry flavors sitting in front of oak-based mocha. Good structure; the acidity keeps it lively and the oak gives it depth.",,The Winebow Group LLC,Traslanzas 2002 Tinto del Pais (Cigales),$43, Northern Spain,88,Cigales,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tinto del Pais, Tempranillo",2002,Traslanzas
4385,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"Rubiejo makes one of the best, most consistent jovens in all of Spain, let alone Ribera del Duero. The 2006 is typically deep and earthy, with five months worth of hickory and leather poking through. The flavors run toward blackberry and chocolate, while some vanilla comes in late. Chewy and big, with mass appeal.",Young,Haro Imports,Rubiejo 2006 Young  (Ribera del Duero),$12, Northern Spain,88,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2006,Rubiejo
4386,13.5%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"For Ribera del Duero, this is a very good value. The wine shows some early sulfur and gaseous aromas, but with time those scents fade away and what's left is a medium-to-deep Tempranillo with a hint of sharpness but mostly dark fruit and stacked, chewy tannins. Drinking this for $15 should elicit a lot of bargain-driven satisfaction.",Crianza,Luneau USA Inc,Condado de Oriza 2004 Crianza  (Ribera del Duero),$15, Northern Spain,88,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2004,Condado de Oriza
4387,13.5%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"Smooth, comfortable, fairly deep and loaded with oak, leather and ripe black fruit. This is a round, lively, healthy wine with good color, lots of blackberry and plum, and some spice to jazz it up. It isn't the most complex or thorough RDD on record, but it does deal a ripe mouthfeel, length and cheer. 40,000 cases made, so it's hardly a boutique wine.",Reserva,Universal Wines & Spirits,Conde de Siruela 2003 Reserva  (Ribera del Duero),$30, Northern Spain,88,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2003,Conde de Siruela
4388,14%,"Toro, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"Despite some heat and a candied, almost carbonic bouquet, this basic Toro packs a lot of punch and depth of fruit. It's absolutely, positively looking for some steak tips, cheeseburgers or spaghetti and meatballs to run up against; by itself it's ripe, ready and lusty, with sweet berry flavors, vanilla and spice.",,Grapes of Spain,Elias Mora 2006  Toro,$22, Northern Spain,88,Toro,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tinta de Toro, Tempranillo",2006,Elias Mora
4389,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"A saturated wine with some lemony oak aromas accenting deep berry notes. The palate is juicy, tannic and big, with full-sized raspberry and plum flavors. Definitely it pushes things up a notch, and the end result is a brawny, solid wine with good balance despite a few rough edges. Drink now through 2009.",Reserva,Signature Imports,Darien 2002 Reserva  (Rioja),$25, Northern Spain,88,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2002,Darien
4390,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"Hints of brett and cowhide give this Tempranillo-led blend a more rustic outlook, but the palate is pure and fruity as it emphasizes expressive berry flavors. The mouthfeel is more than acceptable and the finish of spice, raspberry and medium-weight tannins does the trick. Drink now through 2010.",Seleccion,Signature Imports,Darien 2002 Seleccion  (Rioja),$30, Northern Spain,88,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2002,Darien
4391,13.5%,"La Mancha, Central Spain, Spain",750 ml,Red, Spain,6/1/2008,"A solid and satisfying wine from La Mancha. The blend is 60% Tempranillo with descending parts Cab, Merlot and Syrah. It has big black-cherry aromas along with touches of leather and earth. The palate is plump and healthy, with dark, rubbery flavors and then lots of smoky, beefy length to the finish.",Crianza,CIV/USA,Finca Antigua 2004 Crianza Red (La Mancha),$14, Central Spain,88,La Mancha,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2004,Finca Antigua
4392,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"A very good, traditional-style wine but one with limitations given its price point. For beginners, the nose is only mildly expressive: cola, modest berry aromas and oak are what you get. And in the mouth, oak is quite dominant, almost to the point of overshadowing the Tempranillo fruit. As a whole it's balanced, healthy and sturdy. But three years of oak aging has left a resiny imprint and a desire for cleaner, more expressive fruit flavors.",Gran Reserva,Wineco Corp,Protos 2001 Gran Reserva  (Ribera del Duero),$50, Northern Spain,88,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2001,Protos
4393,13%,"Rueda, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"More red wines are coming from Rueda, and while most aren't beefed up and all that serious, some are lively, juicy and refreshing. This Tempranillo is exactly that; it has a mix of cherry, nectarine and even apricot flavors, while the body is substantive and the finish pure and moderately long. Seems like a good warm-weather red.",,The Ravensvale Group,Vacceos 2005 Tempranillo (Rueda),$11, Northern Spain,87,Rueda,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2005,Vacceos
4394,12.5%,"Vino de la Tierra Contraviesa Alpujarra, Andalucia, Spain",750 ml,Rose, Spain,6/1/2008,"Good wines sometimes come out of the woodwork, such as this Tempranillo rosé from the Granada area. It presents as candy apple, both in color and bouquet. But the palate shows nicely with raspberry and cherry flavors. Gets the job done and stirs some interest. Just 350 cases made.",Veleta Rosé,JNJ International Inc,Dominio Buenavista 2007 Veleta Rosé Tempranillo (Vino de la Tierra Contraviesa Alpujarra),$9, Andalucia,87,Vino de la Tierra Contraviesa Alpujarra,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2007,Dominio Buenavista
4395,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"More pulpy and flat than ideal, but still this wine shows a lot of spirit and Rioja character. It starts with a jumbled nose of lacquer, shoe polish and licorice, while the palate is chewy and dark, with some briary notes. A good effort from a challenging vintage.",Reserva,Siltstone Wines,Montecillo 2002 Reserva  (Rioja),$27, Northern Spain,87,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2002,Montecillo
4396,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"Spicy, bretty and leathery; this type of wine represents Ribera in a traditional, no-tricks light. Air only helps it show its best attributes, which revolve around meaty black fruit and herbal accents. It's chewy, sort of tannic and finishes with flavors of moss and jerky. Good for near-term consumption.",Castillo de Gormaz Crianza,Classical Wines,Viña Gormaz 2004 Castillo de Gormaz Crianza  (Ribera del Duero),$20, Northern Spain,87,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2004,Viña Gormaz
4397,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"A fair amount of cola and oak is present on the jumpy, young nose. In the mouth, bold acidity pushes blackberry, plum and raspberry flavors alongside the wine's heavier, more leathery alter ego. Seems a little tight and sealed up now; drink now into 2010.",Crianza,Wineco Corp,Protos 2004 Crianza  (Ribera del Duero),$30, Northern Spain,87,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2004,Protos
4398,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"Light strawberry, leather and tomato leaf aromas all come together to form a true, traditional crianza bouquet. The palate is also in that vein, showing apple skin, red plum and strawberry flavors. With a hint of butter and drying tannins coming on late, this fits squarely into the mold of traditional Rioja crianza.",Lacrimus Crianza,International Gourmet,Valsanzo 2003 Lacrimus Crianza  (Rioja),$22, Northern Spain,87,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2003,Valsanzo
4399,13.5%,"Toro, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"Sweet blackberry aromas veer toward kirsch and crème de cassis, while the palate is perfectly ripe and solid, with medium-deep berry flavors and lots of chalky grab to the fairly tannic finish. For a young, basic Toro wine, this exhibits modest signs of elevation and class.",Spada,Hand Picked Selections,Bodegas Fariña 2006 Spada  (Toro),$11, Northern Spain,87,Toro,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tinta de Toro, Tempranillo",2006,Bodegas Fariña
4400,12.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"Strawberry, tea and sandalwood aromas make for an interesting, unusual bouquet. This is a fresh, young wine that shouldn't solicit much contemplation, but will register positively due to its light, smooth feel. It's medium in depth, with airy finishing notes of mushroom and cherry.",,The Winebow Group LLC,Rioja Vega 2006  Rioja,$8, Northern Spain,87,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2006,Rioja Vega
4401,13%,"Rueda, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"For a basic Tempranillo from Rueda, there's nothing not to like about this wine. It's snappy and fresh, maybe a bit sharp, but not spiky. The flavors are of berry and cherry, and the feel is tight but solid, with some juicy depth. Drink it like you might Beaujolais.",Viña Sanzo,International Gourmet,Valsanzo 2005 Viña Sanzo Tempranillo (Rueda),$9, Northern Spain,86,Rueda,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2005,Valsanzo
4402,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"A healthy crianza with touches of wood grain, damp earth and dark fruit on the bouquet. The palate, however, is more fresh and snappy, with lean, semitart flavors of pie cherry and raspberry. If cleansing acidity and traditional Rioja flavors are to your liking, this will be appealing. Others may find it too stripped back and lean.",Crianza,Signature Imports,Darien 2004 Crianza  (Rioja),$15, Northern Spain,86,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2004,Darien
4403,13.5%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"Fairly ripe and deep smelling, yet it's more racy and lean in the mouth. There's good berry fruit to this Tempranillo-led wine, but it turns kind of sharp and sheering on the back palate. Freshness and snappy zest are the wine's main characteristics. Probably best with tapas.",Joven Roble,Antalva Imports,Pago de los Capellanes 2006 Joven Roble  (Ribera del Duero),$19, Northern Spain,86,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2006,Pago de los Capellanes
4404,13%,"Valdepeñas, Central Spain, Spain",750 ml,Red, Spain,6/1/2008,"This blend of 85% Tempranillo and 15% Cabernet Sauvignon is light and leafy but not dirty or harsh. It's a thin-sided, tangy sort of wine with as much citrus as there is berry fruit. For something aged and mild, it's pretty good but not what you'd call substantial. Imported by Luneau USA Inc.",Gran Reserva de Familia,Félix Solís Avantis,Viña Albali 1998 Gran Reserva de Familia Red (Valdepeñas),$20, Central Spain,86,Valdepeñas,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",1998,Viña Albali
4405,13%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,6/1/2008,"Pretty nice for a lean, more traditional Rioja crianza. The palate is clean and tangy, with strawberry, raspberry and citrusy flavors. Freshness is this wine's middle name. It's old-school, so don't look for a lot of color, body or sweetness.",Rioja Bordón Crianza,Admiral Imports,Bodegas Franco-Españolas 2003 Rioja Bordón Crianza  (Rioja),$12, Northern Spain,86,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2003,Bodegas Franco-Españolas
